Data_Transakcji,ID_Produktu_Sprzedaz,Region,Ilosc_Sprzedana,Cena_Jednostkowa_Transakcji,Wartosc_Sprzedazy
2025-05-08,1087,Południe,1,667.06,667.06
2025-06-21,1021,Południe,2,598.3,1197.79
2025-06-17,1012,Północ,3,103.18,309.54
2025-05-18,1013,Północ,3,2697.88,8093.64
2025-04-15,1008,Zachód,2,117.7,235.4
2025-04-06,1057,Północ,1,4378.22,4378.22
2025-06-07,1019,Zachód,1,151.82,151.82
2025-05-03,1018,Północ,3,2690.51,8071.53
2025-04-05,1090,Zachód,4,4185.18,16740.72
2025-04-01,1100,Południe,3,4791.23,14373.69
2025-06-15,1097,Północ,3,1070.72,3212.16
2025-05-26,1047,Wschód,2,1339.38,2678.76
2025-06-27,1063,Południe,2,220.5,441.0
2025-05-14,1087,Północ,5,638.05,3190.25
2025-06-27,1002,Północ,5,146.87,734.35
2025-05-04,1021,Północ,2,602.37,1204.74
2025-04-29,1084,Zachód,2,4480.12,8960.24
2025-06-26,1021,Północ,4,573.23,2289.31
2025-06-17,1089,Południe,5,293.29,1466.45
2025-06-28,1021,Zachód,3,594.55,1783.65
2025-06-28,1047,Północ,4,1312.77,5251.08
2025-05-11,1027,Północ,4,373.79,1495.16
2025-04-22,1071,Południe,4,969.94,3879.76
2025-05-27,1021,Wschód,1,606.35,606.35
2025-06-07,1060,Południe,4,191.99,764.18
2025-05-01,1066,Północ,2,92.05,184.1
2025-04-25,1067,Wschód,2,747.16,1494.32
2025-04-27,1027,Zachód,3,386.29,1158.87
2025-04-26,1091,Wschód,4,3236.95,12947.8
2025-05-17,1021,Południe,2,581.69,1161.69
2025-04-24,1084,Północ,5,4404.94,22024.7
2025-04-07,1065,Wschód,5,283.8,1419.0
2025-05-04,1033,Zachód,3,143.92,431.76
2025-04-23,1068,Południe,1,126.46,126.46
2025-05-23,1003,Północ,3,282.59,847.77
2025-06-20,1026,Wschód,1,168.48,168.48
2025-05-02,1012,Zachód,1,97.69,97.69
2025-05-19,1040,Południe,5,2233.32,11166.6
2025-06-17,1071,Północ,3,953.08,2859.24
2025-05-17,1073,Południe,4,1248.69,4994.76
2025-04-24,1090,Północ,1,4198.26,4198.26
2025-05-20,1057,Zachód,2,4089.95,8181.94
2025-04-08,1055,Północ,4,1157.13,4628.52
2025-05-01,1038,Południe,1,4936.8,4936.8
2025-06-13,1043,Północ,3,338.02,1014.06
2025-04-02,1014,Północ,2,1373.21,2746.42
2025-06-22,1084,Wschód,5,4494.95,22474.75
2025-04-14,1023,Wschód,1,3092.67,3092.67
2025-04-03,1038,Północ,3,4885.22,14655.66
2025-06-10,1053,Wschód,2,229.0,458.0
2025-05-26,1043,Południe,1,322.45,322.45
2025-04-08,1096,Południe,5,1220.05,6100.25
2025-05-24,1078,Zachód,3,2915.37,8746.11
2025-04-23,1065,Południe,4,268.61,1074.44
2025-06-23,1022,Północ,2,2149.85,4299.7
2025-04-13,1050,Południe,2,107.41,214.82
2025-05-31,9999,Południe,3,1551.26,4653.78
2025-06-16,1032,Północ,3,139.2,417.6
2025-04-29,1047,Północ,4,1276.71,5106.84
2025-06-06,1012,Północ,4,96.1,384.4
2025-06-28,1020,Zachód,3,130.03,390.09
2025-06-11,1087,Północ,2,632.85,1265.7
2025-06-14,1054,Wschód,5,2174.23,10871.15
2025-04-18,1084,Północ,1,4772.44,4772.44
2025-04-28,1033,Wschód,2,145.94,291.88
2025-05-29,9999,Wschód,3,1568.57,4705.71
2025-05-12,1004,Południe,2,310.14,620.28
2025-04-11,1071,Wschód,3,1013.58,3040.74
2025-06-01,1003,Wschód,4,296.59,1186.36
2025-05-04,1039,Wschód,2,391.22,782.44
2025-05-13,2458,Północ,1,51.05,51.05
2025-06-30,1074,Wschód,5,47.1,235.5
2025-05-27,1079,Północ,2,358.48,716.96
2025-04-12,1043,Zachód,2,343.9,688.45
2025-06-13,1006,Zachód,5,54.72,273.6
2025-06-09,1069,Południe,3,3199.99,9599.97
2025-04-30,1089,Południe,3,292.47,877.41
2025-06-14,1095,Południe,4,170.2,680.8
2025-04-18,1099,Północ,5,1142.48,5712.4
2025-06-27,1005,Północ,1,1003.48,1003.48
2025-06-28,1071,Południe,4,962.83,3851.32
2025-06-02,1030,Północ,4,155.99,623.96
2025-06-19,1026,Wschód,5,157.53,787.65
2025-05-18,1036,Południe,1,1700.75,1700.75
2025-05-11,1026,Południe,4,163.91,655.64
2025-04-30,1065,Zachód,3,283.13,849.39
2025-04-24,1072,Północ,5,3077.82,15389.1
2025-06-02,1074,Zachód,3,46.45,139.35
2025-05-14,1053,Zachód,3,238.18,714.54
2025-04-28,1038,Zachód,1,5303.82,5303.82
2025-05-19,1050,Północ,1,104.85,105.73
2025-04-30,1001,Zachód,2,343.04,686.08
2025-05-09,1093,Wschód,2,409.23,818.46
2025-04-21,1100,Północ,1,4417.14,4417.14
2025-05-30,1007,Wschód,3,23.83,71.49
2025-04-16,1099,Północ,2,1157.67,2315.34
2025-06-01,1006,Południe,1,54.36,54.36
2025-06-15,1057,Wschód,1,4026.6,4026.6
2025-06-06,1049,Południe,3,3460.67,10382.01
2025-05-20,1006,Północ,4,53.28,213.12
2025-05-22,9999,Wschód,3,1574.15,4722.45
2025-04-29,1058,Południe,2,300.89,601.78
2025-06-28,1092,Południe,5,298.22,1491.1
2025-04-21,1003,Północ,5,280.01,1400.05
2025-06-23,1039,Południe,2,407.55,815.1
2025-05-26,1071,Zachód,1,953.27,953.27
2025-04-07,1039,Zachód,2,407.77,815.54
2025-04-13,1057,Północ,2,4291.95,8583.9
2025-05-16,1051,Południe,4,216.09,864.36
2025-05-19,1078,Północ,1,2742.3,2742.3
2025-05-08,1020,Północ,4,121.3,485.2
2025-05-03,1025,Wschód,4,2317.21,9268.84
2025-06-02,1071,Północ,2,1004.67,2009.34
2025-04-17,1027,Północ,2,385.68,771.36
2025-05-30,1097,Północ,4,1055.86,4223.44
2025-05-09,1056,Południe,2,649.5,1299.0
2025-04-16,1072,Południe,5,3126.75,15633.75
2025-04-19,1032,Południe,3,140.09,420.27
2025-04-01,1008,Południe,4,112.17,448.68
2025-05-17,1059,Południe,5,128.11,640.55
2025-04-18,1042,Północ,1,3438.22,3438.22
2025-05-04,1043,Zachód,2,349.94,699.88
2025-04-23,1003,Północ,4,281.33,1125.32
2025-05-03,1042,Południe,4,3421.64,13686.56
2025-06-26,1023,Północ,1,3068.24,3068.06
2025-05-28,2971,Wschód,1,482.64,482.64
2025-04-27,1040,Północ,3,2259.12,6777.36
2025-06-14,1100,Zachód,1,4659.57,4659.57
2025-04-09,1040,Południe,3,2345.51,7036.53
2025-04-05,1077,Zachód,4,2383.06,9532.24
2025-06-02,1012,Wschód,1,98.37,98.37
2025-06-21,1014,Południe,5,1324.53,6622.65
2025-05-20,1083,Północ,1,5063.36,5063.36
2025-06-23,1099,Zachód,3,1169.36,3508.08
2025-04-12,1013,Wschód,3,2571.6,7714.8
2025-04-09,1063,Południe,5,219.63,1098.15
2025-04-29,1079,Północ,3,343.89,1031.67
2025-05-25,1068,Zachód,5,117.63,588.15
2025-06-28,1095,Wschód,5,171.24,856.2
2025-04-10,1079,Zachód,3,345.89,1036.09
2025-06-04,1072,Południe,3,2985.09,8955.27
2025-05-08,1079,Południe,2,340.51,681.02
2025-05-04,1027,Północ,1,402.35,402.35
2025-04-21,1012,Zachód,1,96.01,96.01
2025-04-22,2105,Północ,2,757.08,1514.16
2025-04-08,1071,Północ,5,932.76,4663.8
2025-05-01,1086,Południe,5,2064.98,10324.9
2025-06-23,1059,Południe,3,137.49,412.47
2025-04-26,1027,Zachód,3,390.33,1170.99
2025-04-15,1054,Północ,5,2083.38,10416.9
2025-05-27,1033,Zachód,3,145.42,436.26
2025-04-03,2658,Południe,3,58.94,176.82
2025-06-08,1008,Północ,3,115.39,346.17
2025-06-27,1065,Południe,1,266.5,266.5
2025-04-22,1082,Północ,2,359.61,719.22
2025-05-07,1024,Północ,5,1027.05,5135.25
2025-06-04,1098,Wschód,4,72.48,289.92
2025-06-03,1051,Południe,3,213.78,641.34
2025-04-21,1085,Wschód,1,421.27,421.27
2025-04-30,1021,Wschód,3,570.66,1711.98
2025-06-27,1067,Północ,3,692.14,2076.42
2025-06-28,1061,Zachód,1,472.2,472.2
2025-04-15,1037,Południe,3,830.78,2492.34
2025-04-01,1028,Południe,5,2491.47,12457.35
2025-06-12,1007,Północ,1,25.37,25.37
2025-05-03,1031,Wschód,2,250.87,501.74
2025-06-13,1091,Północ,2,3425.74,6851.48
2025-04-13,1072,Wschód,2,2916.39,5832.78
2025-05-30,1059,Północ,1,134.57,134.57
2025-06-13,1065,Wschód,5,289.46,1447.3
2025-05-10,1082,Wschód,4,366.23,1464.92
2025-05-01,1073,Zachód,5,1193.36,5966.8
2025-05-10,1061,Południe,1,471.5,471.5
2025-05-19,1100,Wschód,1,4816.3,4816.3
2025-06-07,1047,Północ,4,1303.09,5209.0
2025-05-14,1027,Południe,1,393.97,393.97
2025-05-17,1057,Południe,5,4406.92,22034.6
2025-06-13,1048,Zachód,3,4537.26,13611.78
2025-04-15,1076,Wschód,2,611.0,1222.0
2025-04-18,1091,Południe,3,3422.48,10267.44
2025-05-11,1026,Wschód,1,163.23,163.23
2025-06-22,1063,Zachód,3,233.77,701.31
2025-05-25,1092,Wschód,5,317.63,1588.15
2025-05-06,2572,Południe,1,211.89,211.89
2025-06-09,1022,Wschód,2,2044.28,4088.56
2025-05-05,1079,Wschód,4,348.17,1392.68
2025-06-29,1012,Zachód,4,101.11,404.44
2025-06-26,1053,Północ,1,236.63,236.63
2025-05-21,1006,Wschód,2,52.49,104.98
2025-06-10,1073,Północ,3,1290.65,3871.95
2025-04-15,1056,Zachód,5,685.17,3425.85
2025-05-03,1079,Południe,2,352.37,704.74
2025-04-15,1048,Północ,3,4296.56,12889.68
2025-06-28,1022,Zachód,4,2201.9,8807.6
2025-06-07,1095,Północ,3,156.47,469.41
2025-05-29,1036,Południe,4,1734.23,6936.92
2025-04-26,1029,Południe,1,4489.25,4489.25
2025-05-30,1061,Wschód,3,472.45,1417.35
2025-04-19,1009,Północ,5,294.1,1470.5
2025-06-03,1001,Wschód,4,345.98,1383.92
2025-06-03,1075,Północ,5,97.07,485.35
2025-05-28,1057,Południe,1,4388.51,4388.51
2025-05-18,1031,Wschód,5,234.1,1170.5
2025-04-16,1094,Wschód,2,219.47,438.94
2025-05-20,1034,Północ,1,4628.61,4628.61
2025-06-10,1047,Wschód,5,1303.97,6519.85
2025-06-10,1095,Południe,5,165.61,828.05
2025-05-13,1021,Zachód,2,601.54,1203.08
2025-06-03,1053,Zachód,1,225.03,225.03
2025-05-25,1003,Północ,2,294.69,589.38
2025-04-07,1057,Północ,2,4245.76,8491.52
2025-06-21,1075,Zachód,2,96.5,193.0
2025-06-11,1090,Wschód,2,3835.58,7671.16
2025-04-23,1031,Północ,3,241.91,725.73
2025-05-01,1053,Wschód,2,224.99,449.98
2025-04-26,1040,Zachód,3,2319.23,6957.69
2025-04-24,1015,Północ,4,85.8,343.2
2025-04-29,1012,Północ,1,105.66,105.66
2025-05-16,1100,Wschód,5,4714.26,23571.3
2025-05-30,1042,Zachód,4,3239.29,12957.16
2025-05-17,1093,Południe,4,395.87,1583.48
2025-05-30,1100,Zachód,3,4388.34,13165.02
2025-04-13,1057,Wschód,3,4183.67,12551.01
2025-05-31,1063,Południe,1,238.43,238.43
2025-06-09,1078,Zachód,5,3006.91,15034.55
2025-05-24,1078,Północ,2,2911.09,5822.18
2025-05-09,1056,Północ,2,707.03,1414.06
2025-04-24,1089,Wschód,5,294.63,1473.15
2025-05-14,1039,Zachód,1,426.76,426.76
2025-05-02,1015,Północ,3,86.53,259.59
2025-04-15,1047,Wschód,3,1236.93,3710.79
2025-05-07,1027,Północ,3,409.94,1229.82
2025-05-29,1068,Zachód,5,121.85,609.25
2025-05-04,1083,Wschód,4,4975.58,19902.32
2025-05-17,1045,Wschód,3,1789.67,5369.01
2025-04-19,1019,Północ,3,158.12,474.36
2025-06-18,1089,Wschód,5,297.17,1485.85
2025-06-24,1081,Zachód,3,3363.02,10089.06
2025-04-19,1011,Południe,2,57.07,114.14
2025-04-24,1043,Północ,5,321.79,1608.95
2025-05-12,1098,Zachód,4,72.57,290.28
2025-06-18,1022,Południe,1,2035.05,2035.05
2025-05-02,1095,Południe,2,158.48,316.96
2025-04-14,1030,Południe,2,160.48,320.96
2025-06-03,1025,Wschód,3,2312.91,6938.73
2025-05-07,1080,Południe,1,3955.34,3955.34
2025-04-03,1050,Południe,1,100.81,100.81
2025-06-07,1061,Zachód,2,473.37,946.74
2025-05-12,1087,Wschód,4,628.7,2514.8
2025-06-16,1016,Północ,3,913.41,2740.23
2025-06-27,1058,Północ,1,300.89,300.89
2025-05-10,1073,Wschód,4,1272.35,5089.4
2025-05-13,1095,Południe,2,161.43,322.86
2025-06-26,1084,Zachód,4,4571.61,18286.44
2025-04-24,1044,Północ,5,2052.49,10262.45
2025-05-29,1074,Południe,2,44.63,89.26
2025-04-21,1036,Południe,2,1641.5,3283.0
2025-05-09,1016,Wschód,5,947.64,4738.2
2025-05-27,1090,Południe,2,4026.54,8053.08
2025-06-30,1038,Południe,4,5362.98,21451.92
2025-06-29,1023,Południe,1,2916.54,2916.54
2025-06-22,2210,Wschód,3,142.36,427.08
2025-06-21,2056,Wschód,1,375.1,375.1
2025-06-02,1040,Zachód,4,2255.33,9021.32
2025-04-06,1048,Południe,3,4683.61,14050.83
2025-04-13,1085,Północ,3,431.52,1294.56
2025-06-05,1035,Północ,1,3484.48,3484.48
2025-04-27,1004,Wschód,3,320.84,962.52
2025-04-17,1081,Wschód,3,3670.33,11015.55
2025-05-19,1003,Północ,4,302.1,1208.4
2025-04-21,1087,Północ,5,643.77,3218.85
2025-04-07,1072,Zachód,2,3125.66,6251.32
2025-06-14,2927,Zachód,2,44.36,88.72
2025-05-22,1032,Wschód,3,141.65,424.95
2025-04-23,1050,Wschód,4,103.16,412.64
2025-06-03,1040,Zachód,5,2413.11,12065.55
2025-06-19,1075,Południe,2,103.78,207.56
2025-04-18,1001,Południe,3,347.57,1042.71
2025-05-22,1040,Północ,1,2296.58,2296.58
2025-06-07,1060,Zachód,4,191.36,765.44
2025-04-26,1018,Północ,3,2917.31,8751.93
2025-05-26,1036,Zachód,1,1651.55,1651.55
2025-06-28,1056,Północ,1,665.74,665.74
2025-04-19,1040,Wschód,4,2340.57,9362.28
2025-04-14,1100,Północ,5,4427.82,22139.1
2025-04-01,1042,Północ,3,3172.8,9518.4
2025-04-09,1061,Zachód,4,467.33,1869.32
2025-05-14,1070,Południe,5,19.78,98.9
2025-06-03,2834,Wschód,5,254.46,1272.3
2025-05-15,1011,Północ,4,55.38,221.52
2025-04-16,1044,Północ,4,2157.62,8631.41
2025-04-25,1094,Północ,5,213.68,1068.4
2025-04-13,1097,Południe,4,1104.69,4418.76
2025-04-05,1090,Zachód,4,3861.08,15444.32
2025-05-19,1085,Wschód,5,417.71,2088.55
2025-04-15,1031,Wschód,4,233.26,933.04
2025-06-23,1076,Wschód,5,613.95,3069.75
2025-05-03,1085,Południe,1,432.46,432.46
2025-05-07,1029,Zachód,4,4545.77,18183.08
2025-05-28,1004,Południe,3,299.27,897.81
2025-06-19,1001,Wschód,4,347.73,1390.92
2025-05-13,1047,Zachód,5,1290.19,6450.95
2025-06-15,1051,Południe,1,213.09,213.09
2025-06-10,1067,Wschód,3,705.62,2116.86
2025-06-26,1084,Zachód,5,4705.34,23526.7
2025-04-26,1015,Południe,2,86.13,172.26
2025-04-20,1087,Zachód,4,647.27,2589.08
2025-05-30,1030,Wschód,5,160.37,801.85
2025-06-28,1045,Północ,2,1778.89,3557.78
2025-06-12,1026,Południe,4,158.2,632.8
2025-05-18,1047,Zachód,2,1316.08,2632.16
2025-06-01,1079,Zachód,3,354.66,1063.98
2025-04-24,1097,Zachód,3,1081.79,3245.37
2025-04-21,1035,Wschód,1,3523.09,3523.09
2025-04-28,1043,Południe,2,338.23,676.46
2025-06-16,1055,Północ,2,1140.57,2278.52
2025-05-02,1056,Wschód,3,676.07,2025.66
2025-06-05,1028,Południe,5,2549.88,12749.4
2025-04-24,1068,Południe,5,117.72,588.6
2025-06-03,1037,Południe,5,867.11,4335.55
2025-04-11,1065,Wschód,1,270.22,270.22
2025-05-30,1016,Południe,2,922.57,1845.14
2025-06-17,1066,Wschód,1,90.18,90.18
2025-05-18,1051,Północ,4,215.74,862.96
2025-06-04,1034,Wschód,1,4997.45,4997.45
2025-05-20,1099,Wschód,2,1127.56,2255.12
2025-04-02,1037,Południe,3,898.25,2694.75
2025-06-04,1100,Wschód,5,4408.3,22041.5
2025-06-26,1096,Wschód,1,1281.45,1281.45
2025-05-14,1018,Południe,4,2662.15,10648.6
2025-04-17,1086,Południe,4,2068.35,8273.4
2025-06-22,1029,Południe,2,4544.17,9090.49
2025-06-11,1019,Zachód,4,145.66,582.64
2025-05-25,1072,Południe,5,3057.62,15288.1
2025-06-11,1049,Zachód,3,3636.96,10910.88
2025-05-28,1039,Południe,3,396.3,1188.9
2025-06-26,1071,Zachód,1,943.38,943.38
2025-05-20,1042,Południe,3,3398.3,10194.9
2025-06-22,1050,Północ,3,100.32,300.96
2025-06-24,1064,Południe,4,1449.58,5798.32
2025-05-30,1100,Południe,3,4403.48,13210.44
2025-04-12,1074,Zachód,1,44.48,44.48
2025-04-07,1067,Zachód,5,694.35,3471.75
2025-05-26,1035,Południe,2,3282.87,6565.74
2025-04-01,1025,Zachód,4,2301.1,9204.74
2025-05-03,1035,Południe,5,3323.79,16618.95
2025-05-17,1095,Wschód,2,168.56,337.12
2025-05-10,1030,Zachód,5,149.34,746.7
2025-05-03,1095,Wschód,1,172.03,172.03
2025-06-02,1023,Wschód,1,2941.43,2941.43
2025-04-23,1002,Wschód,1,153.0,153.0
2025-04-13,2120,Wschód,1,215.36,215.36
2025-05-18,1089,Północ,2,300.12,600.24
2025-06-19,1040,Południe,2,2268.2,4536.4
2025-04-09,1092,Zachód,5,297.87,1489.35
2025-04-03,1046,Południe,3,5233.39,15700.17
2025-06-01,1087,Południe,4,683.86,2735.44
2025-06-30,1074,Wschód,5,45.26,226.3
2025-05-01,1040,Wschód,2,2285.9,4571.8
2025-04-01,1071,Zachód,1,1021.76,1021.76
2025-05-08,1023,Południe,5,2974.27,14871.35
2025-06-12,1066,Wschód,4,88.65,354.6
2025-04-27,1047,Północ,2,1239.37,2478.74
2025-05-31,1046,Północ,4,5308.88,21235.52
2025-05-30,1058,Południe,5,300.89,1504.45
2025-06-21,1048,Południe,5,4340.52,21704.53
2025-06-11,1032,Wschód,4,135.93,543.72
2025-05-01,1039,Południe,5,417.85,2089.25
2025-05-05,1060,Zachód,5,183.93,919.65
2025-05-01,1072,Zachód,4,3039.87,12159.48
2025-04-08,1034,Południe,2,4682.21,9364.42
2025-04-26,1088,Północ,2,106.83,213.66
2025-05-15,1002,Południe,2,155.22,310.44
2025-05-10,1087,Wschód,1,627.15,627.15
2025-06-09,1010,Południe,4,2563.13,10252.52
2025-04-17,1094,Północ,2,219.08,438.16
2025-06-23,1052,Południe,5,3604.76,18023.8
2025-05-16,1036,Wschód,1,1805.77,1805.77
2025-04-24,1016,Zachód,3,910.84,2732.52
2025-06-30,1077,Wschód,3,2434.44,7301.05
2025-04-22,1004,Południe,4,301.58,1206.32
2025-06-22,1075,Zachód,3,97.33,291.99
2025-04-15,1003,Południe,3,295.86,887.58
2025-05-22,1056,Wschód,5,659.12,3295.6
2025-04-19,1070,Wschód,5,19.28,96.4
2025-05-13,1027,Południe,2,382.34,764.68
2025-06-26,1048,Zachód,4,4454.95,17819.8
2025-04-13,1026,Południe,5,170.09,850.45
2025-05-15,1084,Południe,5,4799.64,23998.2
2025-06-15,1027,Wschód,4,384.01,1536.04
2025-05-17,1005,Zachód,5,1023.81,5119.05
2025-04-10,1055,Północ,5,1132.47,5662.35
2025-06-09,1017,Południe,2,119.55,239.1
2025-04-16,1051,Południe,5,220.21,1101.05
2025-05-31,1041,Północ,1,4019.99,4019.99
2025-04-20,1018,Południe,5,2729.25,13646.25
2025-06-18,1047,Wschód,4,1225.66,4902.64
2025-04-07,1035,Południe,4,3280.29,13121.16
2025-06-07,1085,Zachód,5,457.52,2287.6
2025-06-29,1074,Południe,1,46.68,46.68
2025-05-11,1001,Północ,2,333.44,666.88
2025-06-09,1033,Południe,1,140.42,140.42
2025-04-02,1056,Południe,2,693.41,1386.82
2025-06-30,1005,Zachód,4,975.36,3901.44
2025-04-04,1091,Wschód,3,3395.97,10187.91
2025-06-13,1086,Wschód,3,2087.04,6261.12
2025-04-27,1077,Zachód,3,2436.41,7309.23
2025-05-08,1066,Północ,4,85.88,343.52
2025-04-28,1083,Północ,2,4953.08,9906.16
2025-05-04,1022,Wschód,2,1996.66,3993.32
2025-06-02,1013,Zachód,1,2703.47,2703.47
2025-04-12,1083,Północ,1,4909.09,4909.09
2025-04-30,1093,Wschód,3,400.26,1200.78
2025-06-26,1066,Północ,5,86.25,431.25
2025-05-13,1076,Wschód,4,570.01,2280.04
2025-04-16,1058,Północ,2,300.89,601.78
2025-05-13,1003,Wschód,5,284.93,1424.65
2025-04-11,1066,Zachód,2,86.27,172.54
2025-06-09,1042,Północ,2,3174.71,6349.42
2025-04-09,1064,Południe,5,1453.41,7267.05
2025-05-23,1043,Południe,4,325.89,1303.56
2025-06-17,1050,Południe,1,100.35,100.35
2025-04-23,1032,Zachód,5,134.66,673.3
2025-06-20,1005,Południe,1,1005.35,1005.35
2025-05-22,1026,Północ,1,158.48,158.48
2025-05-16,1087,Południe,2,672.08,1344.16
2025-05-28,1047,Wschód,5,1245.78,6228.9
2025-04-19,1002,Zachód,4,148.21,592.84
2025-06-13,1011,Zachód,3,59.83,179.49
2025-06-18,1093,Południe,3,420.83,1262.49
2025-05-08,1027,Wschód,1,380.45,380.45
2025-05-11,1043,Południe,1,324.27,324.27
2025-06-14,1022,Zachód,4,2192.91,8771.64
2025-06-02,1010,Zachód,5,2645.15,13225.75
2025-04-27,1061,Zachód,4,479.87,1919.48
2025-06-20,1083,Zachód,5,4749.49,23747.45
2025-06-06,1075,Wschód,2,105.03,210.06
2025-06-01,1066,Wschód,3,89.27,267.81
2025-04-25,1067,Południe,2,762.53,1525.06
2025-06-06,1073,Południe,4,1245.85,4983.4
2025-06-05,1024,Wschód,3,1080.79,3242.37
2025-04-10,1039,Południe,4,407.19,1628.76
2025-06-24,1023,Wschód,1,2930.68,2930.68
2025-06-15,1019,Zachód,2,149.16,298.32
2025-04-25,1057,Zachód,3,4147.67,12443.01
2025-04-08,1002,Zachód,1,148.84,148.84
2025-05-23,1035,Zachód,2,3596.81,7193.62
2025-05-10,1096,Południe,3,1248.07,3744.21
2025-05-14,1084,Południe,3,4722.55,14167.65
2025-04-23,1070,Północ,4,18.89,75.56
2025-04-17,1026,Wschód,5,156.12,780.6
2025-06-08,1046,Zachód,5,5176.19,25880.95
2025-05-08,1079,Południe,4,331.36,1325.44
2025-06-11,1084,Północ,2,4436.18,8872.36
2025-04-16,1051,Zachód,1,220.55,220.55
2025-04-16,1086,Południe,3,2090.56,6271.68
2025-05-09,1061,Wschód,2,452.05,904.1
2025-04-22,1028,Zachód,3,2415.02,7245.06
2025-06-09,1050,Południe,4,102.03,408.12
2025-05-18,1061,Północ,3,457.08,1371.24
2025-05-11,1087,Północ,1,658.19,658.19
2025-05-28,1060,Południe,3,193.0,579.0
2025-06-16,1013,Zachód,1,2583.22,2583.22
2025-06-17,1083,Południe,3,4945.99,14837.97
2025-04-08,1100,Północ,2,4812.54,9625.08
2025-04-17,1072,Południe,5,2893.57,14467.85
2025-04-10,1072,Południe,1,3003.5,3003.5
2025-05-31,1056,Zachód,5,696.08,3480.4
2025-05-31,1087,Wschód,3,666.56,1999.68
2025-05-31,1018,Północ,2,2735.6,5471.2
2025-06-25,1051,Północ,1,202.76,202.76
2025-06-22,1004,Południe,5,300.79,1503.95
2025-06-05,1038,Wschód,3,4975.78,14927.34
2025-04-18,1015,Wschód,5,82.69,413.45
2025-06-25,1029,Północ,4,4520.39,18081.56
2025-04-17,1047,Zachód,2,1279.93,2559.86
2025-04-23,1087,Południe,4,630.03,2520.12
2025-05-10,1060,Zachód,2,190.01,380.02
2025-05-20,1040,Zachód,1,2274.68,2274.68
2025-04-10,1081,Zachód,3,3604.3,10812.9
2025-04-14,1081,Zachód,2,3632.82,7265.64
2025-05-29,1002,Wschód,3,154.92,464.76
2025-04-23,1026,Północ,5,160.78,803.9
2025-06-19,1029,Południe,3,4634.0,13902.0
2025-06-05,1089,Południe,3,304.35,913.05
2025-05-06,1012,Południe,2,101.56,203.12
2025-04-18,1053,Zachód,3,221.07,663.21
2025-05-14,1029,Zachód,5,4416.67,22083.35
2025-04-18,1088,Wschód,4,101.95,407.8
2025-04-12,1007,Wschód,3,23.54,70.62
2025-06-30,1063,Południe,2,228.78,457.56
2025-05-04,1055,Południe,5,1206.09,6030.45
2025-06-02,1029,Południe,2,4755.67,9511.34
2025-06-14,1066,Północ,5,84.84,424.2
2025-06-23,1027,Północ,2,395.77,791.54
2025-05-26,1038,Północ,2,5091.78,10183.56
2025-04-05,1008,Zachód,5,119.31,596.55
2025-04-27,1064,Zachód,2,1507.87,3015.74
2025-04-29,1013,Zachód,3,2825.42,8476.26
2025-06-19,1069,Wschód,3,3261.07,9783.21
2025-04-15,1074,Północ,5,43.79,218.95
2025-06-14,1040,Północ,5,2434.75,12173.75
2025-04-18,1083,Południe,3,4909.9,14729.7
2025-06-20,1033,Północ,3,140.82,422.46
2025-05-20,1065,Północ,2,287.58,575.16
2025-04-09,1052,Północ,5,3649.73,18248.65
2025-06-15,1087,Południe,4,667.94,2671.76
2025-04-12,2048,Północ,5,430.48,2152.4
2025-04-28,1051,Zachód,2,220.8,441.6
2025-06-18,1044,Północ,4,2229.01,8915.48
2025-04-06,1056,Północ,1,710.83,710.83
2025-06-20,1046,Południe,2,5197.24,10394.48
2025-06-20,1073,Wschód,2,1289.79,2579.58
2025-06-17,1085,Północ,1,433.52,433.52
2025-05-09,1073,Południe,2,1232.23,2464.46
2025-06-05,1097,Południe,2,1095.93,2191.86
2025-05-18,1008,Południe,1,121.33,121.33
2025-06-06,1053,Wschód,4,225.87,903.48
2025-05-01,1093,Północ,5,394.71,1973.55
2025-05-06,1098,Północ,4,74.08,296.32
2025-06-02,1079,Południe,4,337.09,1348.36
2025-05-29,1088,Wschód,2,107.31,214.62
2025-05-15,1013,Zachód,5,2829.6,14148.0
2025-04-20,1081,Wschód,4,3361.46,13445.84
2025-04-15,1076,Południe,4,568.55,2274.2
2025-04-03,1015,Północ,4,82.15,328.6
2025-04-13,1009,Południe,4,305.37,1221.48
2025-04-05,1078,Wschód,4,2790.02,11160.08
2025-06-10,1031,Wschód,1,248.51,248.51
2025-05-25,1080,Wschód,1,3939.07,3939.07
2025-04-24,1044,Zachód,5,2114.22,10571.1
2025-04-22,1064,Wschód,5,1550.36,7751.8
2025-06-28,1049,Północ,3,3643.72,10931.16
2025-06-10,1057,Zachód,5,4212.68,21063.4
2025-05-07,1062,Wschód,3,678.81,2036.43
2025-06-18,1084,Wschód,5,4653.34,23266.7
2025-04-02,1004,Zachód,5,292.86,1464.3
2025-04-24,1044,Południe,1,2238.29,2238.29
2025-04-13,9999,Północ,5,1460.47,7300.58
